,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,G13,G14,G15,G16,G17,G18,G19,G20,G21,G22,G23,G24,G25,G26,G27,G28,G29,G30,G31,G32,G33,G34,G35,G36,G37,G38,G39,G40,G41,G42,G43,G44,G45,G46,G47,G48,G49,G50,G51,G52,G53,G54,G55,G56,G57,G58,G59,G60,G61,G62,G63,G64,G65,G66,G67,G68,G69,G70,G71,G72,G73,G74,G75,G76,G77,G78,G79,G80,G81,G82,G83,G84,G85,G86,G87,G88,G89,G90,G91,G92,G93,G94,G95,G96,G97,G98,G99,G100
G67,0.245710083,0.212422075,0.218371482,0.261226985,0.209914638,0.207555372,0.210215171,0.246996938,0.214243746,0.204676533,0.209393752,0.246001349,0.197823888,0.207742845,0.195697868,0.228448481,0.216950232,0.20112124,0.216760298,0.231245363,0.208556064,0.184472758,0.304082333,0.360585862,0.213427275,0.215387268,0.239753291,0.198310158,0.261423269,0.190894254,0.199532306,0.260515758,0.22417936,0.238806431,0.201086358,0.228153022,0.207038351,0.198766279,0.218921856,0.201315234,0.248597887,0.232737175,0.216288528,0.191053227,0.222930331,0.208014271,0.225273358,0.230961447,0.204617505,0.244308405,0.235154896,0.227154627,0.211605682,0.215215454,0.245394071,0.198044413,0.263771978,0.20458736,0.22503516,0.206425214,0.220792999,0.260592369,0.193139729,0.247641567,0.245799843,0.22410763,1,0.241017552,0.233327214,0.232968986,0.299128907,0.274548078,0.225667706,0.321946768,0.233864296,0.294436663,0.315760706,0.197303704,0.216530229,0.21948012,0.207666866,0.208247358,0.243215051,0.214129182,0.206590407,0.246863348,0.196649463,0.20914085,0.259966913,0.259032123,0.234669278,0.199153034,0.21037629,0.199989602,0.227330632,0.26650981,0.181514173,0.201359952,0.162722972,0.205330659
G68,0.30256121,0.259390776,0.232179883,0.255737381,0.234582402,0.214497941,0.209456521,0.255442697,0.242903801,0.243539101,0.220168139,0.220571625,0.241148637,0.233287766,0.216191272,0.208092424,0.215127538,0.254025828,0.213859748,0.192795878,0.279860279,0.266891817,0.359531231,0.322174542,0.29377407,0.243403579,0.259731075,0.275853733,0.321237193,0.209998342,0.275611962,0.225002156,0.262584751,0.208086806,0.218536917,0.237531687,0.287119341,0.202548128,0.207494426,0.205695859,0.216921476,0.232299536,0.243724467,0.256383222,0.182945483,0.246665085,0.283865475,0.312552157,0.273208499,0.228700823,0.236054371,0.23398572,0.223276088,0.212674785,0.235346264,0.226309253,0.254160679,0.221344415,0.239371976,0.254034193,0.326165905,0.304712555,0.22549518,0.224613212,0.240077849,0.232990755,0.241017552,1,0.329777273,0.206080927,0.278493428,0.346560025,0.309653681,0.387975292,0.287818475,0.362060397,0.387122497,0.222556194,0.236434409,0.21951723,0.192897166,0.210714541,0.229272383,0.219609508,0.213971726,0.235179689,0.213818694,0.250463236,0.326655019,0.201302367,0.227337537,0.193072359,0.228289014,0.232394444,0.186364077,0.206323744,0.164995181,0.232076396,0.212123581,0.205020926
G69,0.460037673,0.278165955,0.259842664,0.318414758,0.203492893,0.202009293,0.197254753,0.344202056,0.250306754,0.241599724,0.253525232,0.243613369,0.221031286,0.308438519,0.23308049,0.323910618,0.20682472,0.278215464,0.218393455,0.209502367,0.265365335,0.265997413,0.478118425,0.428789226,0.318698206,0.249498407,0.223594295,0.306096254,0.577690768,0.21885107,0.239756674,0.242388007,0.24930945,0.255713009,0.237630342,0.211121934,0.432329766,0.230081604,0.228003489,0.218041719,0.23194076,0.277965986,0.199509995,0.20784351,0.22923325,0.257905957,0.411269292,0.583120718,0.34662203,0.244170278,0.243180311,0.334082355,0.291370675,0.178004026,0.218737919,0.252152207,0.290526356,0.258446672,0.211545235,0.328468713,0.392729977,0.396966596,0.212384451,0.203675745,0.284364665,0.232319736,0.233327214,0.329777273,1,0.267754081,0.45300448,0.658712302,0.622899874,0.554628647,0.314189746,0.322448174,0.386322,0.251861093,0.217579209,0.197511024,0.256535588,0.242354372,0.215283447,0.201130789,0.215900726,0.210100031,0.251853852,0.225756586,0.376750969,0.200272046,0.202574232,0.202908996,0.195162454,0.212935441,0.199515043,0.2182824,0.194677248,0.224724907,0.27318968,0.207311299
G70,0.253949764,0.192120357,0.171370413,0.257255234,0.213439003,0.254193302,0.22351694,0.260389259,0.191450748,0.237606614,0.19333483,0.204270401,0.219023995,0.263318131,0.209400416,0.221232657,0.257739489,0.27202694,0.263127577,0.239474152,0.313941652,0.225282753,0.250655059,0.256546647,0.288233542,0.259996217,0.277367115,0.318207029,0.263553042,0.284982013,0.298974373,0.210368927,0.231290412,0.258206263,0.222374611,0.280501974,0.300840038,0.215825534,0.22986228,0.199854145,0.201408491,0.22566023,0.244010356,0.241490497,0.212045981,0.229519138,0.271763712,0.215462703,0.287397603,0.236313908,0.303644505,0.265003918,0.191532973,0.238424403,0.263146519,0.26266551,0.250238509,0.313653557,0.204476887,0.325922246,0.2520596,0.265129624,0.21210228,0.262020708,0.248601189,0.191563806,0.232968986,0.206080927,0.267754081,1,0.211285353,0.291191725,0.275438553,0.232514396,0.196089685,0.271012386,0.262058879,0.187199074,0.242060954,0.248215055,0.269992472,0.274682848,0.204010983,0.255760703,0.227538031,0.228872579,0.188230499,0.225527218,0.301617303,0.240590512,0.204700434,0.203891057,0.208008629,0.205825143,0.271596556,0.191863076,0.204001001,0.27432097,0.240834689,0.23095883
G71,0.425323574,0.2288922,0.258966461,0.304229749,0.200785426,0.306682752,0.218348917,0.344146974,0.275064247,0.249163448,0.240085319,0.211431747,0.228106369,0.246845392,0.208346187,0.238693636,0.21756651,0.233100695,0.269538995,0.208239664,0.285640252,0.272495403,0.447811437,0.473235013,0.212964672,0.329441712,0.269393307,0.301524792,0.495999361,0.207041759,0.273780459,0.248447722,0.233187947,0.236207737,0.248600647,0.304148363,0.436557584,0.230398539,0.233576116,0.189867931,0.34725895,0.455348118,0.264752766,0.244083573,0.197666667,0.218643513,0.463452815,0.449878332,0.383189691,0.36603826,0.280789396,0.238046887,0.264079503,0.253307435,0.270570581,0.256084856,0.2376553,0.264337143,0.169788447,0.291768435,0.309886864,0.353885062,0.215725964,0.20480981,0.245026531,0.317687444,0.299128907,0.278493428,0.45300448,0.211285353,1,0.592742638,0.433922319,0.528653352,0.370497274,0.554926378,0.476668537,0.253977286,0.304622275,0.259780085,0.260336988,0.237887999,0.389187946,0.214599035,0.308667839,0.250389075,0.262425372,0.363863455,0.38848249,0.344679237,0.208164416,0.21869982,0.227399783,0.243875512,0.219441608,0.321831143,0.215134381,0.230738723,0.310271682,0.23343437
G72,0.485894206,0.265517193,0.25554279,0.350961262,0.186550502,0.232471721,0.205666473,0.391858268,0.233697571,0.242273187,0.271826704,0.197295862,0.202205373,0.229368076,0.228861977,0.347892413,0.221248738,0.260982277,0.231208365,0.226644813,0.213649836,0.296722799,0.556656144,0.403992056,0.340703047,0.191547313,0.242383346,0.301918332,0.676246004,0.211008934,0.289290551,0.268821997,0.281258329,0.240911392,0.217831477,0.252763672,0.511957777,0.205753766,0.28013629,0.179628243,0.305113968,0.23014251,0.237899313,0.215229113,0.203459739,0.254323578,0.411179733,0.602757412,0.315458453,0.275676335,0.253685247,0.299149697,0.39631228,0.195054521,0.246933378,0.310669742,0.263895423,0.321551743,0.231647231,0.359655514,0.43682312,0.476513409,0.192882551,0.2534301,0.223444878,0.220145997,0.274548078,0.346560025,0.658712302,0.291191725,0.592742638,1,0.609964246,0.698989513,0.343193572,0.432286104,0.503534617,0.168030849,0.19416221,0.233660411,0.203050182,0.231322626,0.23186961,0.250987477,0.223117692,0.255244582,0.316898364,0.212251882,0.402728316,0.255348992,0.204119492,0.251530465,0.256866654,0.23482,0.223847431,0.20415311,0.199052904,0.207901895,0.281437489,0.25650581
G73,0.436566968,0.228457996,0.248764615,0.267897554,0.203235923,0.25018066,0.226591662,0.342273485,0.222309104,0.262452259,0.276982105,0.183451942,0.216647983,0.203480487,0.235979121,0.280374452,0.220794028,0.245849203,0.221434107,0.190173927,0.207923937,0.2581972,0.46411555,0.306228852,0.317887069,0.239089408,0.199222018,0.292478939,0.536505032,0.194627388,0.219083658,0.25896676,0.221026171,0.222389997,0.237087168,0.23307168,0.403762666,0.206013383,0.22938273,0.250991079,0.222308332,0.222646492,0.197519978,0.212734648,0.225140226,0.224984505,0.350888504,0.450874671,0.302898472,0.201492622,0.214589017,0.26883285,0.275623917,0.196866214,0.205165758,0.235760909,0.215541808,0.308635646,0.199332665,0.291987602,0.337144704,0.368308176,0.205874569,0.234431837,0.211048274,0.179278211,0.225667706,0.309653681,0.622899874,0.275438553,0.433922319,0.609964246,1,0.507482368,0.309140159,0.330539651,0.415176299,0.218408057,0.222744575,0.189316898,0.236062283,0.210060908,0.233231,0.2548919,0.204821166,0.196740862,0.255819158,0.191558099,0.309747364,0.251208412,0.1672064,0.228628175,0.233729708,0.234235774,0.216477261,0.231552639,0.196683452,0.219370013,0.241093819,0.203701901
G74,0.537826985,0.276705763,0.279374039,0.481519762,0.202243217,0.255547652,0.256765967,0.390592932,0.282746146,0.220380032,0.316732467,0.207205482,0.200025165,0.245292259,0.225429958,0.285079185,0.221023431,0.281430371,0.266192446,0.252269131,0.219946043,0.269860028,0.683706353,0.567271082,0.324498036,0.224218977,0.19864195,0.352371803,0.54778045,0.225544253,0.270394147,0.265086134,0.240466655,0.190291505,0.20895459,0.212845908,0.472880085,0.220131325,0.253267628,0.241765611,0.279540701,0.234299466,0.325811477,0.226447291,0.304394098,0.260171549,0.393502492,0.491143841,0.32998026,0.274178816,0.188442391,0.327581226,0.294731973,0.185504745,0.227919695,0.217668925,0.312171705,0.320567454,0.221298743,0.360145686,0.515476116,0.506549559,0.228834381,0.276202702,0.232349598,0.222064323,0.321946768,0.387975292,0.554628647,0.232514396,0.528653352,0.698989513,0.507482368,1,0.367408831,0.438627721,0.542764256,0.206977117,0.235336291,0.220762504,0.216634645,0.205056664,0.279916175,0.264705934,0.218597734,0.261171026,0.286739779,0.269564601,0.416461453,0.237111639,0.229854776,0.235291681,0.238395089,0.231488919,0.25907837,0.209370578,0.214365715,0.253683667,0.26606075,0.234977133
G75,0.396989894,0.245337493,0.237672222,0.213976984,0.288732134,0.230154742,0.207081935,0.271890335,0.282004945,0.257497933,0.314058669,0.221142006,0.238385869,0.304608673,0.247464385,0.366881408,0.288228075,0.224557286,0.257063747,0.247182487,0.339676411,0.242619252,0.269353704,0.27786877,0.275584639,0.304117233,0.251097319,0.410654612,0.367604933,0.293881973,0.270223777,0.22226347,0.210152262,0.263149864,0.20234001,0.310131099,0.344431147,0.263869288,0.230013232,0.204735238,0.262970506,0.290417055,0.251843838,0.256089869,0.281172195,0.22370987,0.2519436,0.381900319,0.353855597,0.275779861,0.289315902,0.253347839,0.254210223,0.271113433,0.234302674,0.220564117,0.257880827,0.279569121,0.217506895,0.362977321,0.383056564,0.324177339,0.276418241,0.270684291,0.306880612,0.351146419,0.233864296,0.287818475,0.314189746,0.196089685,0.370497274,0.343193572,0.309140159,0.367408831,1,0.311191017,0.276341368,0.241384778,0.294257429,0.322407248,0.311144608,0.311043364,0.286718238,0.311599444,0.253463466,0.310007564,0.212439834,0.239154423,0.216950694,0.253335511,0.231101922,0.200099997,0.230756029,0.312773763,0.324326191,0.226254477,0.23178961,0.306201195,0.386479229,0.231576779
G76,0.398122422,0.242760007,0.281425442,0.370012645,0.191468528,0.270010229,0.21532637,0.408875012,0.250669627,0.24492143,0.272989119,0.234659568,0.207703432,0.248278824,0.231317991,0.268697217,0.205339317,0.267723239,0.237503761,0.254809787,0.254598285,0.267536917,0.458674077,0.348234117,0.385337807,0.279761239,0.249950751,0.333679424,0.343929581,0.227085381,0.249829078,0.238940799,0.220170632,0.251802875,0.207738119,0.273421056,0.301799089,0.273018854,0.217327527,0.19107704,0.400252931,0.417799612,0.242642159,0.219984373,0.238436312,0.217398247,0.306403008,0.352416622,0.335005576,0.350177287,0.275148672,0.267697416,0.310125134,0.251994189,0.244945676,0.226900016,0.251471268,0.253220463,0.223406692,0.307469492,0.292129345,0.45706559,0.215268301,0.252705309,0.278740856,0.273549278,0.294436663,0.362060397,0.322448174,0.271012386,0.554926378,0.432286104,0.330539651,0.438627721,0.311191017,1,0.648526788,0.210302622,0.251114012,0.286442261,0.306875352,0.265315968,0.31367432,0.275627303,0.262517074,0.377107812,0.267294891,0.305057439,0.394938842,0.283785508,0.21941382,0.229583856,0.210668504,0.243147342,0.250597498,0.272317453,0.222743092,0.248451463,0.318897624,0.242918716
G77,0.36303496,0.253458094,0.339763859,0.324609817,0.21539483,0.232762598,0.19140838,0.356038054,0.244758709,0.208334274,0.293627915,0.201262319,0.230527908,0.19421725,0.211035259,0.255886503,0.206754406,0.241346627,0.224002599,0.23821411,0.234934444,0.263712117,0.596852221,0.397703062,0.376398648,0.224211686,0.216376541,0.35348238,0.432755196,0.204643877,0.260983691,0.289831466,0.246450151,0.220447284,0.210317913,0.27430382,0.373709729,0.25896748,0.323145851,0.206990534,0.344439214,0.277654026,0.206436364,0.214423729,0.213855292,0.202414583,0.310546098,0.372156402,0.376033197,0.319109451,0.264139646,0.226488138,0.266376737,0.253832916,0.271195274,0.218848646,0.264559365,0.304169567,0.24171728,0.242493058,0.366218147,0.465307704,0.195184292,0.288599734,0.254373909,0.346952375,0.315760706,0.387122497,0.386322,0.262058879,0.476668537,0.503534617,0.415176299,0.542764256,0.276341368,0.648526788,1,0.223866011,0.209454623,0.196866043,0.262268165,0.200671001,0.325167459,0.191772033,0.254192933,0.304459001,0.288633469,0.314817264,0.386126516,0.315269141,0.185955286,0.196386666,0.21652026,0.257869255,0.23656602,0.246070836,0.209223193,0.249810144,0.303918248,0.291684173
G78,0.220491424,0.183362023,0.215102471,0.219110745,0.218119941,0.230022464,0.212292166,0.175555829,0.25181037,0.21454336,0.241602534,0.206521311,0.192210236,0.182828928,0.217433691,0.227723233,0.221243314,0.233519636,0.275956203,0.229636883,0.21074992,0.243962136,0.223546214,0.187408145,0.220112876,0.253388057,0.227828195,0.278621972,0.232897628,0.233596276,0.261668663,0.164358578,0.18900519,0.224381964,0.269554706,0.233343513,0.205289542,0.22062932,0.195324985,0.18335415,0.262522771,0.233133057,0.22461467,0.318897085,0.240832503,0.246591227,0.220647353,0.204735824,0.226340988,0.291452536,0.230122185,0.193380027,0.18760785,0.222662612,0.211005181,0.257576527,0.223910369,0.24232772,0.262754525,0.28839579,0.193005711,0.195683154,0.259617717,0.288061151,0.276635918,0.245937524,0.197303704,0.222556194,0.251861093,0.187199074,0.253977286,0.168030849,0.218408057,0.206977117,0.241384778,0.210302622,0.223866011,1,0.325526169,0.213341211,0.19456726,0.196314878,0.227086191,0.225347447,0.249878509,0.200912089,0.232854139,0.204241904,0.192046852,0.266793217,0.256539789,0.228501306,0.212350983,0.273543999,0.281682226,0.23728953,0.197203172,0.207068744,0.205256007,0.228729708
G79,0.227736444,0.201003088,0.223102465,0.224330845,0.190173793,0.195513668,0.246247416,0.236671391,0.281588547,0.313722941,0.217895999,0.207279106,0.205037701,0.230427353,0.355830697,0.212104401,0.257642445,0.228227103,0.261840037,0.258261907,0.22933424,0.245522474,0.234516202,0.256237775,0.18041129,0.245439745,0.283615082,0.339882909,0.23869467,0.25491904,0.268198098,0.200982234,0.201636266,0.190595764,0.199401448,0.394036223,0.240641262,0.29815129,0.257118195,0.213098269,0.266983369,0.318434719,0.243432793,0.341225147,0.335314789,0.286087689,0.228276051,0.234154918,0.232858968,0.287296137,0.225063343,0.252866845,0.262846634,0.220402022,0.301384917,0.269039416,0.280491295,0.306355494,0.383319933,0.354082325,0.252870525,0.239243051,0.378335406,0.372402631,0.258166194,0.227582217,0.216530229,0.236434409,0.217579209,0.242060954,0.304622275,0.19416221,0.222744575,0.235336291,0.294257429,0.251114012,0.209454623,0.325526169,1,0.337291198,0.241004057,0.215180123,0.238112082,0.255962731,0.264712473,0.209777178,0.28233512,0.25601855,0.234881583,0.272211658,0.21445378,0.259452019,0.263763135,0.372095987,0.319773217,0.247672019,0.247369694,0.228280459,0.194504014,0.207097419
G80,0.214574771,0.20944185,0.205450137,0.224802571,0.233141609,0.230741242,0.218203709,0.207294822,0.264601852,0.291061618,0.26472397,0.208047527,0.215865219,0.209094447,0.251537222,0.21512291,0.223595287,0.216551202,0.247687555,0.264671364,0.246265674,0.285464003,0.25216433,0.240084759,0.249513741,0.199539853,0.27670586,0.359683461,0.266490315,0.229289171,0.207814948,0.232156758,0.194904243,0.19342708,0.217933927,0.222761902,0.217280189,0.24721555,0.192657407,0.243637599,0.241845707,0.256754853,0.253818772,0.278618205,0.241406258,0.264103227,0.225998071,0.250353996,0.256082139,0.336633667,0.223124329,0.243163555,0.205742038,0.184027144,0.212146884,0.258464198,0.22511747,0.31627603,0.293967743,0.291078618,0.224837089,0.24222518,0.264038264,0.240091066,0.277586216,0.213328089,0.21948012,0.21951723,0.197511024,0.248215055,0.259780085,0.233660411,0.189316898,0.220762504,0.322407248,0.286442261,0.196866043,0.213341211,0.337291198,1,0.217806976,0.195005168,0.228306415,0.197830702,0.24125368,0.262148528,0.256812645,0.262943858,0.195426351,0.204444537,0.231762053,0.213049056,0.217629029,0.261279347,0.298569057,0.28432334,0.234388564,0.284509196,0.24344768,0.235534445
G81,0.293258687,0.210443562,0.242165125,0.253616201,0.223476686,0.230793447,0.20211585,0.226863164,0.330015223,0.300209089,0.231335555,0.21311039,0.252329015,0.266375724,0.280165353,0.228295801,0.26208098,0.234717275,0.256014074,0.223239588,0.257781744,0.208670814,0.207650579,0.280565641,0.199887223,0.277750304,0.212154113,0.269403622,0.239183131,0.233259987,0.308814959,0.186863886,0.187947917,0.215716002,0.247186787,0.272278502,0.259088523,0.208269045,0.229347401,0.201107223,0.263922015,0.251653037,0.302742199,0.229140682,0.231218385,0.232462381,0.280893361,0.266206072,0.278991089,0.293374217,0.252058122,0.209788014,0.282887436,0.280371351,0.197802172,0.252211631,0.21914752,0.236774589,0.226392512,0.285339989,0.246356212,0.236473689,0.209033769,0.21293484,0.274330912,0.264934913,0.207666866,0.192897166,0.256535588,0.269992472,0.260336988,0.203050182,0.236062283,0.216634645,0.311144608,0.306875352,0.262268165,0.19456726,0.241004057,0.217806976,1,0.21801375,0.317084301,0.221080617,0.212137186,0.227774714,0.205022497,0.205636923,0.234991265,0.26758119,0.198576836,0.220409948,0.327363939,0.280894241,0.27044334,0.224582546,0.213097482,0.278891365,0.275962417,0.211659576
G82,0.233806988,0.226254528,0.21757086,0.236110517,0.212933476,0.266847661,0.203387849,0.265370367,0.250245422,0.251672849,0.241001298,0.235516415,0.23773947,0.269049455,0.211599378,0.259393628,0.213701297,0.234091143,0.228140751,0.210620838,0.251092421,0.221727214,0.190217338,0.232475674,0.227821697,0.263956346,0.247480353,0.256384015,0.244449878,0.266429365,0.269661714,0.199704295,0.209021442,0.252421043,0.202783348,0.235533341,0.304551048,0.265236574,0.233373807,0.221994572,0.255480171,0.175694888,0.256690842,0.318313553,0.251491478,0.233399156,0.276694988,0.226789405,0.265026393,0.22943892,0.231052644,0.232666109,0.32632977,0.259376051,0.252157356,0.224997127,0.316285158,0.340582638,0.265780154,0.271971679,0.251017535,0.306202674,0.210691357,0.225268012,0.259722017,0.238936723,0.208247358,0.210714541,0.242354372,0.274682848,0.237887999,0.231322626,0.210060908,0.205056664,0.311043364,0.265315968,0.200671001,0.196314878,0.215180123,0.195005168,0.21801375,1,0.220139458,0.339476933,0.230545735,0.230958779,0.263516318,0.211934623,0.200599816,0.235633609,0.201321449,0.211737765,0.209281932,0.263042639,0.236482938,0.258375435,0.207790869,0.260515065,0.252845014,0.301684959
G83,0.229699957,0.237017768,0.250873041,0.301002206,0.206745766,0.259320143,0.21067341,0.248717526,0.258943656,0.227164803,0.259484694,0.257234248,0.192905124,0.199698003,0.224453893,0.256715105,0.260417704,0.217571272,0.262184777,0.248314561,0.221045409,0.23158655,0.216290054,0.217027308,0.231024293,0.239253608,0.244269064,0.286184919,0.283030262,0.298797534,0.277145943,0.195836637,0.251335354,0.233828808,0.207375721,0.206000667,0.224498922,0.263705573,0.267877907,0.176925647,0.287018014,0.276716679,0.211269496,0.237927788,0.211843053,0.223020177,0.190130139,0.231831342,0.342628146,0.298732271,0.23266414,0.190512533,0.243153845,0.218190605,0.2056872,0.298879345,0.255518683,0.251544511,0.236659291,0.194811576,0.201419594,0.225919299,0.201796085,0.218674269,0.221565094,0.262573205,0.243215051,0.229272383,0.215283447,0.204010983,0.389187946,0.23186961,0.233231,0.279916175,0.286718238,0.31367432,0.325167459,0.227086191,0.238112082,0.228306415,0.317084301,0.220139458,1,0.202165356,0.362833239,0.277188026,0.24882556,0.362555806,0.214625402,0.332571205,0.212447574,0.184491831,0.293399279,0.318047499,0.282311616,0.287237317,0.264879656,0.218589851,0.21328681,0.201375685
G84,0.226421178,0.231850281,0.205825328,0.21012579,0.252320442,0.235527041,0.206049068,0.25385609,0.27909551,0.218696377,0.204301806,0.190662592,0.221611178,0.257361191,0.225781053,0.251387921,0.215428081,0.252130005,0.263092541,0.221258613,0.279801861,0.264815253,0.236239742,0.27357357,0.238412769,0.226909167,0.257176425,0.268274516,0.227158705,0.254271843,0.236005995,0.176159274,0.201432621,0.217402688,0.213615767,0.230723038,0.295304861,0.194039375,0.224879505,0.256121554,0.275325429,0.226078328,0.211333491,0.220104604,0.219712551,0.270097069,0.27868871,0.254793282,0.279385034,0.290211147,0.267709361,0.206293461,0.21868053,0.277302052,0.264941746,0.268585863,0.25791147,0.248697013,0.254742847,0.271228839,0.237231839,0.268915625,0.205603159,0.237171597,0.229681417,0.284417782,0.214129182,0.219609508,0.201130789,0.255760703,0.214599035,0.250987477,0.2548919,0.264705934,0.311599444,0.275627303,0.191772033,0.225347447,0.255962731,0.197830702,0.221080617,0.339476933,0.202165356,1,0.261562724,0.27142776,0.226961222,0.297088715,0.275499124,0.261297634,0.204075277,0.304463398,0.211014581,0.196775372,0.160960765,0.234280697,0.178354396,0.249337056,0.222090761,0.20712466
G85,0.22362302,0.239890539,0.214573807,0.231279767,0.164572007,0.241599983,0.1989819,0.172017608,0.290672952,0.218902083,0.21136459,0.250333304,0.245334156,0.219058632,0.280825705,0.226450733,0.238965381,0.19756662,0.309429938,0.279712865,0.199747208,0.214417059,0.200480184,0.222034686,0.231093707,0.269125496,0.237269208,0.251362778,0.207085977,0.289067791,0.235503317,0.218086896,0.231088542,0.216960682,0.211073286,0.294162719,0.203824945,0.224024931,0.260607909,0.174391301,0.285600965,0.253643785,0.210649474,0.232792975,0.2203605,0.225828188,0.211817806,0.20964647,0.400726999,0.281184748,0.234292494,0.218442042,0.220731906,0.247242005,0.219423002,0.211801729,0.209259362,0.245629601,0.240560119,0.183809173,0.169966168,0.20867705,0.213302119,0.213568553,0.222802424,0.202761984,0.206590407,0.213971726,0.215900726,0.227538031,0.308667839,0.223117692,0.204821166,0.218597734,0.253463466,0.262517074,0.254192933,0.249878509,0.264712473,0.24125368,0.212137186,0.230545735,0.362833239,0.261562724,1,0.259063969,0.322199525,0.293716844,0.194517661,0.29440703,0.181825412,0.22131366,0.243140953,0.249540314,0.2289462,0.220257131,0.213686917,0.202347723,0.200221096,0.226703662
G86,0.278523814,0.220818507,0.2101892,0.271085037,0.281498573,0.307398328,0.21634165,0.269560588,0.267380048,0.245645158,0.324123535,0.300773065,0.22298598,0.29859772,0.281858064,0.261379238,0.301371612,0.221140185,0.224240175,0.319089393,0.271262671,0.24710226,0.229039018,0.219876329,0.224572813,0.250559393,0.227253109,0.293015036,0.242481907,0.262863052,0.276157749,0.232835578,0.208902451,0.253328524,0.209787158,0.343315243,0.232729,0.227885324,0.298240198,0.222186353,0.233750792,0.272592939,0.306833195,0.263718654,0.189856068,0.215528329,0.206605335,0.299966667,0.267692644,0.307822841,0.212109132,0.220176274,0.297280178,0.253120679,0.254581486,0.218569106,0.228472287,0.265322753,0.2492584,0.263392371,0.218715192,0.324015156,0.196062958,0.205732008,0.214508272,0.321082153,0.246863348,0.235179689,0.210100031,0.228872579,0.250389075,0.255244582,0.196740862,0.261171026,0.310007564,0.377107812,0.304459001,0.200912089,0.209777178,0.262148528,0.227774714,0.230958779,0.277188026,0.27142776,0.259063969,1,0.342629307,0.283605855,0.218279899,0.259945261,0.238117342,0.275900249,0.242989835,0.238475691,0.25188092,0.238440562,0.210524865,0.265499523,0.2598319,0.249678659
G87,0.299476076,0.240919261,0.229892398,0.207928691,0.199186386,0.214247879,0.208567664,0.224041577,0.29967596,0.276995129,0.275430827,0.262352924,0.326167225,0.237274341,0.251589975,0.257264063,0.266865117,0.210193341,0.276433239,0.274056004,0.193766753,0.270519323,0.326180329,0.215891787,0.234460776,0.304624446,0.228004045,0.284841942,0.255016556,0.295509545,0.258897002,0.194431643,0.202132494,0.21156512,0.198056602,0.286099327,0.256885787,0.237476545,0.27285703,0.202998276,0.28661027,0.249164264,0.215363157,0.27234182,0.243375906,0.270848449,0.284448939,0.284417049,0.372796352,0.291764743,0.275008707,0.21970137,0.320998317,0.236900824,0.263881536,0.279855639,0.274243424,0.28587921,0.312424362,0.267609944,0.22200285,0.247524756,0.214965902,0.21390592,0.25593796,0.2751416,0.196649463,0.213818694,0.251853852,0.188230499,0.262425372,0.316898364,0.255819158,0.286739779,0.212439834,0.267294891,0.288633469,0.232854139,0.28233512,0.256812645,0.205022497,0.263516318,0.24882556,0.226961222,0.322199525,0.342629307,1,0.287202871,0.298779925,0.29753188,0.198601998,0.198080625,0.219622608,0.234799764,0.239945116,0.248964119,0.25164464,0.198316628,0.230303899,0.275085922
G88,0.242388307,0.260328473,0.264678341,0.250882921,0.248698527,0.209172586,0.19778245,0.246467852,0.263479789,0.193761758,0.249964524,0.27334425,0.227180312,0.266322097,0.249001074,0.223849381,0.240322733,0.247554815,0.228671198,0.253444071,0.225627414,0.236533876,0.221181396,0.204155781,0.274851926,0.280820667,0.267295076,0.256897068,0.238526457,0.272094233,0.228047152,0.276073322,0.218525589,0.31418698,0.261247518,0.291252666,0.26815792,0.231733008,0.317424085,0.206458977,0.310789003,0.367124136,0.228371432,0.29715648,0.216340595,0.216022788,0.178009886,0.306361107,0.341090096,0.468995594,0.253541162,0.240368415,0.240848339,0.235021088,0.248711987,0.244550509,0.22501471,0.307383134,0.222127143,0.217263899,0.238439186,0.245901043,0.237629803,0.235230547,0.292518208,0.289596586,0.20914085,0.250463236,0.225756586,0.225527218,0.363863455,0.212251882,0.191558099,0.269564601,0.239154423,0.305057439,0.314817264,0.204241904,0.25601855,0.262943858,0.205636923,0.211934623,0.362555806,0.297088715,0.293716844,0.283605855,0.287202871,1,0.225032968,0.302303355,0.185430034,0.199420715,0.235178254,0.223980553,0.264652328,0.265474836,0.226016015,0.238951484,0.221651362,0.216291575
